case_id,number_of_vehicles,striker_damage_area,victim_damage_area,striker_rotation,victim_rotation,striker_degrees,vicitm_degrees,striker_facing,victim_facing,striker_destination_lane,victim_destination_lane
2007045705867,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007045705872,2,Front,Front,default,default,default,default,east,north,default,default
2007045705886,2,Front,Right Side,default,default,default,default,south,initialdirection,default,default
2007045705907,3,Front,Front,default,default,default,default,southwest,north,default,default
2007045705911,1,Undercarriage,Not a motor vehicle,default,default,default,default,west,initialdirection,default,default
2007045705928,1,Front,Not a motor vehicle,default,default,default,default,west,initialdirection,default,default
2007045705947,1,Front,Not a motor vehicle,clockwise,default,default,default,southeast,initialdirection,default,default
2007045705951,2,Front,Left Side,clockwise,default,default,default,initialdirection,north,default,default
2007045705988,4,Front,Left Side,default,clockwise,default,default,initialdirection,west,default,default
2007045705991,2,Front,Right Side,default,default,default,default,south,east,default,default
2007045747011,2,Front,Left Side,default,clockwise,default,default,southwest,northwest,default,default
2007045747051,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007045747131,1,Front,Not a motor vehicle,default,default,default,default,northwest,initialdirection,default,default
2007045747232,2,Front,Left Side,default,default,default,default,west,south,default,default
2007045747252,2,Front,Back,default,default,default,default,east,east,default,default
2007045747253,1,Noncollision,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2007045747255,3,Right Side,Left Side,clockwise,default,default,default,west,west,default,default
2007045747292,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2007045747312,2,Front,Front,clockwise,default,default,default,west,west,default,default
2007045747313,1,Undercarriage,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007045747352,4,Right Side,Front,clockwise,default,default,default,northwest,east,default,default
2007045747353,2,Front,Right Side,clockwise,default,default,default,east,northeast,default,default
2007045747372,1,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007045747452,2,Front,Back,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007045747453,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007045747474,3,Front,Back,default,clockwise,default,default,northwest,southwest,default,default
2007045747513,3,Front,Back,default,default,default,default,south,south,default,default
2007045747553,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007045747593,2,Front,Front,default,default,default,default,west,initialdirection,default,default
2007045747595,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007045747608,2,Left Side,Front,default,default,default,default,northwest,north,default,default
2007045747633,1,Front,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2007045747648,2,Front,Left Side,default,clockwise,default,default,northwest,east,default,default
2007045747669,3,Front,Front,clockwise,default,default,default,south,west,innerzone,innerzone
2007045747673,2,Front,Back,default,default,default,default,east,east,default,default
2007045747709,2,Front,Left Side,default,clockwise,default,default,southeast,northwest,default,default
